timestamp,solar.radiation,precipitation,lightning acvitivy,lightning distance,wind.dir,wind.speed,gust.speed,air.temperature,relative.humid,atmospheric.pressure,soil.moisture,soil.temp
6/24/2018 1:30,0,0,0,0,51,0.75,2.66,17.7,0.95,95.37,0.183204065,16.08
6/24/2018 2:00,0,0,0,0,51,0.66,1.6,17.8,0.96,95.36,0.182612389,16.22
6/24/2018 2:30,0,0,0,0,62,0.67,2.06,17.9,0.96,95.36,0.182217514,16.31
6/24/2018 3:00,0,0,0,0,56,0.58,1.52,17.5,0.98,95.36,0.181822299,16.22
6/24/2018 3:30,0,0,0,0,47,0.62,1.95,17.4,0.96,95.37,0.181228838,15.94
6/24/2018 4:00,0,0,0,0,58,0.55,2.17,17.5,0.96,95.39,0.180634611,15.95
6/24/2018 4:30,0,0,0,0,56,0.54,1.19,17.3,0.97,95.38,0.180238034,15.89
6/24/2018 5:00,0,0,0,0,54,0.55,1.05,17.2,0.97,95.38,0.180039617,15.81
6/24/2018 5:30,0,0,0,0,58,0.49,0.94,17.3,0.97,95.39,0.179642528,15.83
6/24/2018 6:00,6,0,0,0,68,0.44,1,17.4,0.97,95.4,0.179443856,15.97
6/24/2018 6:30,23,0,0,0,65,0.49,1.06,17.6,0.97,95.43,0.179245098,16.12
6/24/2018 7:00,55,0,0,0,65,0.56,1.33,17.9,0.98,95.44,0.178847326,16.4
6/24/2018 7:30,67,0,0,0,65,0.61,1.44,18.2,0.99,95.46,0.178449213,16.67
6/24/2018 8:00,115,0,0,0,65,0.55,1.26,18.6,0.99,95.48,0.178449213,16.88
6/24/2018 8:30,131,0,0,0,68,0.42,1.26,19.1,0.99,95.5,0.178250028,17.23
6/24/2018 9:00,167,0,0,0,76,0.33,0.88,19.6,0.97,95.51,0.177651959,17.49
6/24/2018 9:30,162,0,0,0,58,0.26,1.27,20,0.94,95.51,0.177053121,17.68
6/24/2018 10:00,293,0,0,0,58,0.27,0.77,19.9,0.95,95.5,0.176653467,17.91
6/24/2018 10:30,338,0,0,0,41,0.29,1.01,20.6,0.93,95.48,0.175452447,18.35
6/24/2018 11:00,359,0,0,0,64,0.38,1.38,21,0.89,95.49,0.174248335,18.53
6/24/2018 11:30,138,0,0,0,32,0.22,0.45,21.3,0.85,95.53,0.173041126,18.4
6/24/2018 12:00,233,0,0,0,47,0.34,1.19,20.8,0.89,95.53,0.171830814,18.41
6/24/2018 12:30,295,0,0,0,87,0.39,1.2,20.2,0.9,95.52,0.171022214,18.54
6/24/2018 13:00,249,0,0,0,81,0.35,1.35,20.8,0.9,95.52,0.169806718,18.82
6/24/2018 13:30,194,0,0,0,39,0.29,0.79,21.1,0.87,95.54,0.168791424,18.62
6/24/2018 14:00,240,0,0,0,57,0.34,0.91,21.2,0.88,95.52,0.167570209,18.73
6/24/2018 14:30,283,0.034,0,0,36,0.25,0.71,21.2,0.9,95.49,0.166754329,19.02
6/24/2018 15:00,408,0.068,0,0,32,0.26,0.58,21.8,0.91,95.5,0.165937056,19.52
6/24/2018 15:30,297,0,0,0,38,0.26,0.56,21.7,0.89,95.49,0.165323188,19.52
6/24/2018 16:00,418,0,0,0,71,0.33,1.31,22.1,0.87,95.46,0.164708535,19.74
6/24/2018 16:30,227,0,0,0,60,0.25,1.38,21.9,0.86,95.49,0.163887775,19.44
6/24/2018 17:00,160,0,0,0,41,0.22,0.79,21.7,0.84,95.51,0.163065619,19.27
6/24/2018 17:30,93,0,0,0,49,0.33,1.26,20.7,0.86,95.53,0.162448083,18.94
6/24/2018 18:00,85,0,0,0,69,0.29,1.28,19.6,0.88,95.55,0.16182976,18.49
6/24/2018 18:30,98,0,0,0,57,0.27,1.46,19,0.9,95.57,0.161210648,18.21
6/24/2018 19:00,61,0,0,0,50,0.22,0.69,18.9,0.9,95.58,0.161004102,18.01
6/24/2018 19:30,33,0,0,0,54,0.23,0.94,18.6,0.9,95.58,0.160797468,17.84
6/24/2018 20:00,8,0,0,0,73,0.21,0.71,18,0.91,95.6,0.160590747,17.51
6/24/2018 20:30,5,0.528,0,0,99,0.34,1.76,17.3,0.93,95.65,0.160797468,17.22
6/24/2018 21:00,0,0.545,0,0,81,0.32,0.92,16.6,0.93,95.67,0.162035955,16.92
6/24/2018 21:30,0,0.289,0,0,74,0.3,0.92,16.4,0.94,95.75,0.164093096,16.75
6/24/2018 22:00,0,0.17,0,0,76,0.33,1.41,16.2,0.95,95.81,0.165118391,16.63
6/24/2018 22:30,0,0.017,0,0,65,0.26,0.78,16,0.95,95.81,0.16736637,16.46
6/24/2018 23:00,0,0,0,0,78,0.24,0.92,15.4,0.96,95.81,0.166550141,16.12
6/24/2018 23:30,0,0,0,0,89,0.24,0.67,14.9,0.96,95.85,0.166141505,15.56
6/25/2018 0:00,0,0,0,0,74,0.23,0.51,14.7,0.96,95.89,0.165937056,15.49
6/25/2018 0:30,0,0,0,0,76,0.23,1.07,14.6,0.95,95.89,0.165732521,15.22
6/25/2018 1:00,0,0.017,0,0,71,0.25,0.58,15.1,0.95,95.91,0.165527898,15.4
6/25/2018 1:30,0,0,0,0,73,0.3,0.7,15.3,0.97,95.92,0.165937056,15.69
6/25/2018 2:00,0,0,0,0,69,0.31,0.71,15.3,0.97,95.94,0.165937056,15.8
6/25/2018 2:30,0,0.017,0,0,69,0.32,0.62,15.3,0.97,95.97,0.165937056,15.81
6/25/2018 3:00,0,0.017,0,0,67,0.36,0.78,15.3,0.97,95.95,0.166345867,15.83
6/25/2018 3:30,0,0.374,0,0,69,0.38,0.94,15.2,0.98,95.95,0.167977628,15.81
6/25/2018 4:00,0,0,0,0,71,0.33,0.51,15,0.98,95.93,0.169806718,15.76
6/25/2018 4:30,0,0.017,0,0,72,0.35,0.91,14.8,0.98,95.95,0.170009517,15.69
6/25/2018 5:00,0,0,0,0,67,0.37,0.73,14.5,0.98,95.97,0.17021223,15.57
6/25/2018 5:30,0,0,0,0,67,0.38,0.89,14.2,0.99,96.01,0.17021223,15.45
6/25/2018 6:00,2,0,0,0,72,0.37,1.05,13.9,0.99,96.07,0.170009517,15.34
6/25/2018 6:30,9,0,0,0,69,0.34,1.08,13.6,0.98,96.13,0.170009517,15.21
6/25/2018 7:00,36,0,0,0,69,0.37,0.81,13.4,0.99,96.19,0.169806718,15.13
6/25/2018 7:30,66,0,0,0,61,0.39,0.9,13.2,1,96.24,0.169806718,15.09
6/25/2018 8:00,77,0,0,0,66,0.37,0.86,13,1,96.28,0.169806718,14.94
6/25/2018 8:30,84,0,0,0,65,0.4,0.91,13.1,0.99,96.31,0.169806718,15.05
6/25/2018 9:00,122,0,0,0,69,0.42,0.89,13.4,0.98,96.34,0.169806718,15.03
6/25/2018 9:30,225,0,0,0,67,0.43,1.14,14.4,0.98,96.34,0.169603833,15.34
6/25/2018 10:00,749,0.017,0,0,82,0.46,2.17,16.6,0.96,96.34,0.169806718,16.31
6/25/2018 10:30,707,0,0,0,68,0.33,0.9,18.3,0.87,96.37,0.168588106,16.97
6/25/2018 11:00,720,0,0,0,51,0.38,1.36,19.5,0.8,96.42,0.167773962,17.3
6/25/2018 11:30,681,0,0,0,4,0.37,1.2,19.9,0.75,96.43,0.166345867,17.64
6/25/2018 12:00,860,0,0,0,23,0.59,2.62,20.4,0.67,96.42,0.164503476,18.12
6/25/2018 12:30,826,0,0,0,56,0.5,1.72,20.5,0.6,96.42,0.162654016,18.36
6/25/2018 13:00,872,0,0,0,331,0.49,2.15,21.1,0.54,96.44,0.160797468,18.83
6/25/2018 13:30,899,0,0,0,279,0.55,2.2,21.3,0.5,96.45,0.158933814,19.04
6/25/2018 14:00,969,0,0,0,304,0.43,1.65,21.7,0.49,96.46,0.156229285,18.75
6/25/2018 14:30,929,0,0,0,318,0.42,1.39,22,0.5,96.47,0.153929184,18.78
6/25/2018 15:00,928,0,0,0,329,0.45,2.18,22.1,0.49,96.48,0.152039312,18.77
6/25/2018 15:30,886,0,0,0,317,0.44,1.7,21.8,0.46,96.5,0.150142246,18.96
6/25/2018 16:00,829,0,0,0,294,0.36,1.56,21.9,0.47,96.52,0.148661764,19.03
6/25/2018 16:30,761,0,0,0,275,0.41,1.54,21.7,0.47,96.51,0.147176909,19.12
6/25/2018 17:00,681,0,0,0,312,0.31,1.08,21.7,0.45,96.52,0.145474568,18.79
6/25/2018 17:30,590,0,0,0,311,0.3,1.02,21.4,0.45,96.53,0.144407692,18.61
6/25/2018 18:00,304,0,0,0,324,0.37,1.3,20.1,0.47,96.55,0.142696024,17.1
6/25/2018 18:30,39,0,0,0,295,0.3,0.82,18.6,0.52,96.57,0.141623308,15.56
6/25/2018 19:00,33,0,0,0,331,0.25,0.87,17.1,0.57,96.59,0.141193592,15.01
6/25/2018 19:30,30,0,0,0,308,0.2,0.52,15.9,0.61,96.6,0.141193592,14.54
6/25/2018 20:00,17,0,0,0,317,0.17,0.59,14.9,0.63,96.63,0.141193592,14.03
6/25/2018 20:30,10,0,0,0,301,0.17,0.38,14,0.66,96.64,0.140978598,13.53
6/25/2018 21:00,2,0,0,0,294,0.17,0.32,13.2,0.69,96.67,0.140978598,13.04
6/25/2018 21:30,0,0,0,0,288,0.2,0.34,12.3,0.72,96.7,0.140763515,12.52
6/25/2018 22:00,0,0,0,0,295,0.2,0.54,11.7,0.73,96.75,0.140978598,12.18
6/25/2018 22:30,0,0,0,0,298,0.2,0.4,11.4,0.74,96.77,0.140978598,11.85
6/25/2018 23:00,0,0,0,0,289,0.19,0.39,11.1,0.76,96.78,0.141193592,11.69
6/25/2018 23:30,0,0,0,0,309,0.22,0.46,10.6,0.79,96.79,0.141193592,11.52
6/26/2018 0:00,0,0,0,0,322,0.28,0.59,10.1,0.81,96.86,0.141193592,11.3
6/26/2018 0:30,0,0,0,0,318,0.33,0.61,9.6,0.83,96.88,0.141193592,11.06
6/26/2018 1:00,0,0,0,0,324,0.29,0.54,9,0.86,96.88,0.141193592,10.85
6/26/2018 1:30,0,0,0,0,317,0.4,0.61,8.6,0.88,96.87,0.141193592,10.62
6/26/2018 2:00,0,0,0,0,315,0.35,0.6,8.4,0.88,96.87,0.141193592,10.51
6/26/2018 2:30,0,0,0,0,319,0.4,0.63,8.1,0.89,96.88,0.141193592,10.31
6/26/2018 3:00,0,0,0,0,315,0.43,0.65,8,0.89,96.9,0.141193592,10.15
6/26/2018 3:30,0,0,0,0,314,0.5,0.67,8.1,0.88,96.91,0.140978598,10.06
6/26/2018 4:00,0,0,0,0,314,0.46,0.61,8.4,0.84,96.92,0.140978598,9.94
6/26/2018 4:30,0,0,0,0,329,0.38,0.61,8,0.84,96.93,0.140978598,9.78
6/26/2018 5:00,0,0,0,0,318,0.35,0.61,7.5,0.85,96.93,0.140978598,9.5
6/26/2018 5:30,1,0,0,0,318,0.38,0.67,7,0.88,96.94,0.140978598,9.37
6/26/2018 6:00,7,0,0,0,317,0.39,0.61,7.4,0.86,96.95,0.140978598,9.33
6/26/2018 6:30,17,0,0,0,326,0.31,0.64,7.5,0.86,96.96,0.141193592,9.45
6/26/2018 7:00,26,0,0,0,336,0.27,0.46,7.9,0.88,96.96,0.141193592,9.67
6/26/2018 7:30,34,0,0,0,1,0.22,0.4,8.8,0.88,96.96,0.141408495,10.04
6/26/2018 8:00,40,0,0,0,49,0.26,0.74,10,0.89,96.96,0.141623308,10.53
6/26/2018 8:30,51,0,0,0,55,0.31,0.66,11.6,0.86,96.96,0.142052665,11.04
6/26/2018 9:00,81,0,0,0,68,0.34,0.98,13.2,0.8,96.98,0.141623308,11.62
6/26/2018 9:30,234,0,0,0,86,0.37,1.01,14.9,0.76,96.96,0.141838032,12.44
6/26/2018 10:00,658,0,0,0,83,0.36,1.71,16.9,0.6,96.92,0.141623308,13.44
6/26/2018 10:30,705,0,0,0,104,0.44,1.61,18.8,0.55,96.89,0.141193592,14.59
6/26/2018 11:00,787,0,0,0,148,0.51,2.49,19.6,0.49,96.88,0.140548341,15.37
6/26/2018 11:30,832,0,0,0,64,0.48,1.78,20.3,0.48,96.87,0.139255403,16
6/26/2018 12:00,771,0,0,0,164,0.62,2.12,20.8,0.45,96.84,0.138175469,16.54
6/26/2018 12:30,771,0,0,0,57,0.58,2.59,21.6,0.45,96.82,0.136659761,17.02
6/26/2018 13:00,876,0,0,0,65,0.53,1.96,22.4,0.46,96.81,0.135791648,17.94
6/26/2018 13:30,801,0,0,0,43,0.58,2.66,22.8,0.43,96.78,0.134704463,18.28
6/26/2018 14:00,818,0,0,0,101,0.48,1.55,23.5,0.46,96.75,0.133396842,18.59
6/26/2018 14:30,863,0,0,0,169,0.5,2.03,23.8,0.4,96.7,0.131210185,18.65
6/26/2018 15:00,904,0,0,0,68,0.5,1.63,24.3,0.44,96.64,0.130113433,18.98
6/26/2018 15:30,802,0,0,0,124,0.49,1.62,24.2,0.45,96.59,0.128794314,19.14
6/26/2018 16:00,732,0,0,0,110,0.4,1.02,24.2,0.49,96.55,0.127913069,19.41
6/26/2018 16:30,743,0,0,0,104,0.47,1.55,24.4,0.47,96.55,0.127251172,19.64
6/26/2018 17:00,655,0,0,0,79,0.46,1.49,24.3,0.45,96.55,0.126367358,19.54
6/26/2018 17:30,548,0,0,0,355,0.47,1.98,23.9,0.42,96.53,0.125482074,19.38
6/26/2018 18:00,292,0,0,0,340,0.49,1.57,23.3,0.42,96.51,0.124151388,17.93
6/26/2018 18:30,47,0,0,0,326,0.52,2.06,22,0.44,96.52,0.123262421,16.56
6/26/2018 19:00,35,0,0,0,341,0.45,2.98,21.3,0.43,96.52,0.122594727,15.98
6/26/2018 19:30,29,0,0,0,347,0.4,1.55,20.2,0.47,96.5,0.122371978,15.53
6/26/2018 20:00,27,0,0,0,335,0.26,1.02,19.3,0.5,96.49,0.122149137,15.11
6/26/2018 20:30,16,0,0,0,304,0.34,0.58,18.2,0.53,96.46,0.121926203,14.63
6/26/2018 21:00,2,0,0,0,298,0.4,0.64,17.1,0.58,96.43,0.121926203,14.18
6/26/2018 21:30,0,0,0,0,310,0.32,0.69,16.1,0.61,96.43,0.121926203,13.7
6/26/2018 22:00,0,0,0,0,355,0.29,0.93,15.9,0.65,96.42,0.122149137,13.46
6/26/2018 22:30,0,0,0,0,20,0.3,1.19,15.8,0.69,96.41,0.122371978,13.49
6/26/2018 23:00,0,0,0,0,2,0.37,1.29,15.8,0.7,96.39,0.122149137,13.53
6/26/2018 23:30,0,0,0,0,319,0.38,1.32,15.4,0.71,96.38,0.122371978,13.47
6/27/2018 0:00,0,0,0,0,329,0.31,1.35,15.3,0.7,96.37,0.122149137,13.39
6/27/2018 0:30,0,0,0,0,351,0.29,1.04,15.1,0.72,96.35,0.122594727,13.22
6/27/2018 1:00,0,0,0,0,352,0.26,1.39,14.8,0.75,96.34,0.122594727,13.21
6/27/2018 1:30,0,0,0,0,20,0.3,1.26,14.9,0.77,96.32,0.122594727,13.34
6/27/2018 2:00,0,0,0,0,5,0.28,1.35,14.9,0.78,96.32,0.122594727,13.41
6/27/2018 2:30,0,0,0,0,21,0.29,1.04,14.9,0.8,96.3,0.122817384,13.46
6/27/2018 3:00,0,0,0,0,27,0.31,1.13,14.9,0.83,96.29,0.123039949,13.54
6/27/2018 3:30,0,0,0,0,34,0.32,1.81,15,0.84,96.28,0.123484801,13.7
6/27/2018 4:00,0,0,0,0,34,0.31,1.17,15.1,0.86,96.25,0.123039949,13.84
6/27/2018 4:30,0,0,0,0,25,0.27,1.71,15,0.87,96.22,0.123039949,13.92
6/27/2018 5:00,0,0,0,0,29,0.33,1.41,14.9,0.87,96.21,0.123039949,13.98
6/27/2018 5:30,0,0,0,0,27,0.27,1.01,14.9,0.89,96.21,0.123484801,13.98
6/27/2018 6:00,8,0,0,0,40,0.23,0.92,14.7,0.9,96.21,0.123262421,14.01
6/27/2018 6:30,28,0,0,0,55,0.23,0.95,14.7,0.91,96.2,0.123262421,14.2
6/27/2018 7:00,55,0,0,0,78,0.25,0.9,15.1,0.92,96.18,0.123484801,14.6
6/27/2018 7:30,79,0,0,0,91,0.29,1.2,15.5,0.92,96.18,0.123484801,15
6/27/2018 8:00,67,0,0,0,88,0.3,0.98,15.9,0.91,96.18,0.123484801,15.18
6/27/2018 8:30,148,0,0,0,86,0.46,1.91,16.3,0.9,96.16,0.123484801,15.48
6/27/2018 9:00,129,0,0,0,86,0.52,2.49,16.9,0.87,96.14,0.123707089,15.88
6/27/2018 9:30,94,0,0,0,73,0.54,3.56,17,0.86,96.15,0.123707089,15.9
6/27/2018 10:00,119,0,0,0,86,0.64,4.66,16.5,0.87,96.13,0.123707089,15.93
6/27/2018 10:30,104,0.545,0,0,92,0.61,3.54,15.7,0.92,96.12,0.123929284,15.91
6/27/2018 11:00,160,0.255,0,0,98,0.51,1.7,15.4,0.95,96.1,0.126146175,15.88
6/27/2018 11:30,149,0.102,0,0,80,0.56,2.18,15.6,0.96,96.08,0.132523273,16.08
6/27/2018 12:00,110,0.034,0,0,89,0.52,2.34,15.7,0.96,96.04,0.133178586,16.02
6/27/2018 12:30,83,2.26,0,0,97,0.44,1.57,15.7,0.96,96.01,0.165937056,15.9
6/27/2018 13:00,99,0.051,0,0,85,0.47,1.59,15.8,0.97,95.98,0.197176735,15.94
6/27/2018 13:30,154,0,0,0,87,0.52,1.53,16.2,0.98,95.95,0.19295341,16.16
6/27/2018 14:00,77,0,0,0,88,0.55,1.68,16.5,0.98,95.92,0.190438812,16.28
6/27/2018 14:30,88,0,0,0,88,0.49,1.68,16.6,0.97,95.88,0.188105058,16.23
6/27/2018 15:00,118,0.153,0,0,88,0.54,1.97,16.8,0.98,95.84,0.185563137,16.31
6/27/2018 15:30,130,0.255,0,0,81,0.57,1.93,17.1,0.99,95.79,0.187129083,16.54
6/27/2018 16:00,81,0.357,0,0,80,0.55,2.41,17.3,0.98,95.77,0.193724288,16.59
6/27/2018 16:30,73,0.306,0,0,81,0.58,2.53,17.4,0.97,95.73,0.198702513,16.59
6/27/2018 17:00,76,0.528,0,0,77,0.54,2.56,17.5,0.98,95.7,0.209235313,16.6
6/27/2018 17:30,49,0.613,0,0,80,0.55,2.11,17.6,0.97,95.69,0.220599194,16.63
6/27/2018 18:00,62,0.545,0,0,83,0.51,0.99,17.5,0.98,95.65,0.231128405,16.6
6/27/2018 18:30,41,0.953,0,0,81,0.5,1.58,17.5,0.98,95.62,0.241728243,16.66
6/27/2018 19:00,26,2.038,0,0,84,0.58,1.69,17.4,0.97,95.59,0.264986602,16.62
6/27/2018 19:30,30,0.426,0,0,88,0.56,1.25,17.3,0.97,95.57,0.264503474,16.62
6/27/2018 20:00,18,0.987,0,0,84,0.61,1.83,17.2,0.98,95.55,0.265950887,16.6
6/27/2018 20:30,0,1.749,0,0,90,0.55,1.23,17.1,0.97,95.54,0.278559424,16.5
6/27/2018 21:00,0,1.43,0,0,81,0.6,1.62,17,0.97,95.53,0.277474467,16.4
6/27/2018 21:30,0,0.374,0,0,82,0.64,2.05,17,0.97,95.54,0.266912546,16.37
6/27/2018 22:00,0,0.681,0,0,78,0.69,2.68,17.1,0.97,95.55,0.266592284,16.31
6/27/2018 22:30,0,0.017,0,0,80,0.68,1.65,17.2,0.97,95.55,0.26142835,16.3
6/27/2018 23:00,0,0,0,0,79,0.75,1.69,17.3,0.97,95.54,0.249364618,16.3
6/27/2018 23:30,0,0,0,0,78,0.81,2.75,17.3,0.98,95.53,0.242755345,16.29
6/28/2018 0:00,0,0,0,0,76,0.75,1.66,17.3,0.98,95.52,0.237938547,16.29
6/28/2018 0:30,0,0.102,0,0,75,0.78,2.49,17.3,0.98,95.51,0.234286242,16.21
6/28/2018 1:00,0,0.357,0,0,80,0.81,1.75,17.3,0.98,95.48,0.235333247,16.24
6/28/2018 1:30,0,0.017,0,0,78,0.74,1.5,17.2,0.98,95.45,0.238630355,16.23
6/28/2018 2:00,0,0,0,0,78,0.75,1.35,17.1,0.98,95.41,0.237072049,16.19
6/28/2018 2:30,0,0,0,0,76,0.72,1.4,17.1,0.98,95.39,0.234460938,16.16
6/28/2018 3:00,0,0,0,0,75,0.8,2.25,17.2,0.98,95.38,0.232183827,16.17
6/28/2018 3:30,0,0,0,0,75,0.83,1.58,17.3,0.98,95.38,0.230246736,16.16
6/28/2018 4:00,0,0.187,0,0,75,0.84,1.41,17.4,0.98,95.37,0.228300163,16.15
6/28/2018 4:30,0,0,0,0,73,0.85,2.26,17.5,0.98,95.33,0.22812273,16.19
6/28/2018 5:00,0,0,0,0,73,0.82,1.27,17.6,0.98,95.32,0.22758996,16.2
6/28/2018 5:30,0,0,0,0,76,0.77,1.01,17.6,0.98,95.31,0.226878497,16.19
6/28/2018 6:00,2,0,0,0,72,0.87,1.37,17.7,0.98,95.31,0.225808936,16.21
6/28/2018 6:30,14,0.017,0,0,74,0.8,1.21,17.9,0.98,95.32,0.224736531,16.29
6/28/2018 7:00,23,0.068,0,0,74,0.87,1.24,18.1,0.98,95.34,0.224199261,16.45
6/28/2018 7:30,48,0.102,0,0,73,0.94,1.68,18.4,0.99,95.34,0.2256304,16.61
6/28/2018 8:00,87,0.017,0,0,77,1.02,1.79,18.9,0.99,95.33,0.227234386,16.88
6/28/2018 8:30,149,0,0,0,79,1.17,2.12,19.5,1,95.34,0.226344072,17.14
6/28/2018 9:00,244,0,0,0,76,1.19,2.09,20.2,1,95.33,0.226165772,17.55
6/28/2018 9:30,195,0,0,0,80,1.09,1.76,20.8,1,95.36,0.227056481,18.11
6/28/2018 10:00,194,0.017,0,0,74,0.78,1.3,20.9,1,95.37,0.227234386,18.3
6/28/2018 10:30,241,1.447,0,0,71,0.58,1.02,21.1,0.99,95.39,0.226700434,18.49
6/28/2018 11:00,142,1.243,0,0,86,0.35,0.68,20.5,0.97,95.41,0.257834465,18.65
6/28/2018 11:30,305,0.017,0,0,60,0.29,0.62,20.6,0.99,95.42,0.25087347,18.7
6/28/2018 12:00,446,0,0,0,47,0.32,1.02,21.4,0.99,95.42,0.24784965,19.42
6/28/2018 12:30,505,0,0,0,49,0.34,0.91,22.8,0.96,95.42,0.246497862,19.99
6/28/2018 13:00,490,0,0,0,66,0.38,1.05,22.7,0.93,95.43,0.24395015,19.95
6/28/2018 13:30,496,0,0,0,61,0.31,0.82,23.2,0.91,95.44,0.241041975,20.09
6/28/2018 14:00,749,0,0,0,61,0.38,0.96,24.5,0.86,95.43,0.237938547,20.42
6/28/2018 14:30,564,0,0,0,50,0.35,0.96,24.7,0.83,95.45,0.235158941,20.94
6/28/2018 15:00,450,0,0,0,63,0.29,0.83,24.2,0.82,95.47,0.232535009,20.83
6/28/2018 15:30,269,0,0,0,57,0.27,0.79,23.3,0.82,95.51,0.230423227,20.27
6/28/2018 16:00,447,0,0,0,49,0.25,0.59,23.3,0.83,95.51,0.228654792,20.25
6/28/2018 16:30,454,0,0,0,51,0.26,0.74,23.6,0.81,95.52,0.226878497,20.39
6/28/2018 17:00,458,0,0,0,42,0.28,0.84,24.4,0.78,95.51,0.225094316,20.75
6/28/2018 17:30,429,0,0,0,43,0.27,0.7,24.5,0.75,95.51,0.22348179,20.79
6/28/2018 18:00,317,0,0,0,45,0.24,0.92,24.3,0.75,95.52,0.222043038,20.37
6/28/2018 18:30,86,0,0,0,78,0.19,0.67,22.8,0.78,95.54,0.220960633,19.56
6/28/2018 19:00,57,0,0,0,47,0.19,0.62,21.6,0.81,95.56,0.220237436,19.05
6/28/2018 19:30,34,0,0,0,34,0.19,0.47,20.7,0.84,95.6,0.2196942,18.54
6/28/2018 20:00,17,0,0,0,40,0.12,0.31,20,0.86,95.63,0.218968767,18.07
6/28/2018 20:30,10,0,0,0,54,0.1,0.27,19.3,0.88,95.67,0.218605571,17.62
6/28/2018 21:00,2,0,0,0,63,0.09,0.19,18.7,0.9,95.7,0.217696179,17.24
6/28/2018 21:30,0,0,0,0,60,0.09,0.18,18.3,0.91,95.75,0.217331861,16.91
6/28/2018 22:00,0,0,0,0,56,0.12,0.23,18,0.92,95.78,0.217149582,16.68
6/28/2018 22:30,0,0,0,0,51,0.16,0.36,17.7,0.93,95.82,0.216602263,16.49
6/28/2018 23:00,0,0,0,0,45,0.26,0.39,17.3,0.94,95.84,0.216236981,16.3
6/28/2018 23:30,0,0,0,0,46,0.24,0.38,17.2,0.93,95.85,0.215871379,16.07
6/29/2018 0:00,0,0,0,0,61,0.29,0.4,16.9,0.95,95.84,0.215505454,15.91
6/29/2018 0:30,0,0,0,0,68,0.26,0.38,16.8,0.94,95.84,0.215139208,15.73
6/29/2018 1:00,0,0,0,0,91,0.32,0.56,17,0.94,95.86,0.214589234,15.7
6/29/2018 1:30,0,0,0,0,71,0.37,0.61,17.2,0.94,95.87,0.214589234,15.71
6/29/2018 2:00,0,0,0,0,63,0.4,0.69,16.9,0.96,95.84,0.214222182,15.7
6/29/2018 2:30,0,0,0,0,50,0.36,0.53,16.5,0.96,95.85,0.214038535,15.6
6/29/2018 3:00,0,0,0,0,77,0.41,0.87,16.7,0.95,95.89,0.213487109,15.51
6/29/2018 3:30,0,0,0,0,72,0.48,0.82,16.9,0.96,95.89,0.213487109,15.53
6/29/2018 4:00,0,0,0,0,56,0.57,0.92,16.6,0.97,95.9,0.213119089,15.5
6/29/2018 4:30,0,0,0,0,54,0.57,0.95,16,0.97,95.94,0.212934957,15.34
6/29/2018 5:00,0,0,0,0,75,0.56,0.93,15.9,0.96,95.96,0.212750745,15.13
6/29/2018 5:30,1,0,0,0,75,0.61,0.91,16.2,0.95,95.98,0.212566451,15.09
6/29/2018 6:00,7,0,0,0,83,0.58,0.7,16.6,0.96,96.02,0.212197622,15.09
6/29/2018 6:30,20,0,0,0,73,0.65,0.79,16.7,0.97,96.04,0.212013086,15.22
6/29/2018 7:00,35,0,0,0,71,0.7,0.88,17,0.96,96.04,0.211828469,15.41
6/29/2018 7:30,48,0,0,0,74,0.73,1.14,17.7,0.96,96.05,0.211643771,15.78
6/29/2018 8:00,63,0,0,0,72,0.89,1.34,18.5,0.96,96.06,0.211458992,16.16
6/29/2018 8:30,65,0,0,0,66,1.13,1.98,19.3,0.95,96.09,0.211274132,16.53
6/29/2018 9:00,92,0,0,0,71,1.17,1.69,20,0.95,96.09,0.211274132,16.76
6/29/2018 9:30,210,0,0,0,76,1.22,1.95,21,0.95,96.06,0.211274132,17.14
6/29/2018 10:00,595,0,0,0,59,0.78,1.51,22.6,0.98,96.08,0.21108919,17.85
6/29/2018 10:30,674,0,0,0,46,0.36,1.41,24.4,0.8,96.07,0.210163267,18.63
6/29/2018 11:00,763,0,0,0,75,0.3,1.11,25.8,0.69,96.11,0.208491486,19.2
6/29/2018 11:30,821,0,0,0,60,0.36,1.58,26.8,0.64,96.09,0.206065036,19.62
6/29/2018 12:00,869,0,0,0,26,0.33,0.82,27.7,0.6,96.11,0.203436474,20.17
6/29/2018 12:30,891,0,0,0,21,0.38,1.73,27.9,0.59,96.13,0.200791808,20.68
6/29/2018 13:00,932,0,0,0,10,0.35,0.93,28.2,0.57,96.15,0.197940288,21.14
6/29/2018 13:30,945,0,0,0,3,0.4,1.07,28.2,0.56,96.16,0.194878101,21.4
6/29/2018 14:00,941,0,0,0,21,0.35,1.03,28.5,0.54,96.15,0.191794585,21.51
6/29/2018 14:30,920,0,0,0,7,0.35,0.82,28.6,0.54,96.15,0.188884321,21.59
6/29/2018 15:00,883,0,0,0,11,0.33,0.71,28.9,0.54,96.16,0.185759176,21.85
6/29/2018 15:30,837,0,0,0,37,0.32,1.07,29.1,0.53,96.16,0.182414994,21.92
6/29/2018 16:00,782,0,0,0,32,0.31,0.7,29.2,0.52,96.17,0.179443856,22.04
6/29/2018 16:30,709,0,0,0,35,0.27,0.85,29.4,0.49,96.16,0.176853337,22.03
6/29/2018 17:00,592,0,0,0,38,0.27,0.78,29.2,0.49,96.17,0.174248335,21.6
